2023-03-13 15:50:33,186 INFO    StreamThr :16423 [internal.py:wandb_internal():87] W&B internal server running at pid: 16423, started at: 2023-03-13 15:50:33.185544
2023-03-13 15:50:33,192 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: status
2023-03-13 15:50:33,195 INFO    WriterThread:16423 [datastore.py:open_for_write():85] open: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/run-inb2jqk6.wandb
2023-03-13 15:50:33,199 DEBUG   SenderThread:16423 [sender.py:send():336] send: header
2023-03-13 15:50:33,217 DEBUG   SenderThread:16423 [sender.py:send():336] send: run
2023-03-13 15:50:33,979 INFO    SenderThread:16423 [dir_watcher.py:__init__():219] watching files in: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files
2023-03-13 15:50:33,979 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: check_version
2023-03-13 15:50:33,979 INFO    SenderThread:16423 [sender.py:_start_run_threads():1078] run started: inb2jqk6 with start time 1678693833.183681
2023-03-13 15:50:33,980 DEBUG   SenderThread:16423 [sender.py:send_request():363] send_request: summary_record
2023-03-13 15:50:33,980 INFO    SenderThread:16423 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-13 15:50:33,981 DEBUG   SenderThread:16423 [sender.py:send_request():363] send_request: check_version
2023-03-13 15:50:34,253 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: run_start
2023-03-13 15:50:34,278 DEBUG   HandlerThread:16423 [system_info.py:__init__():31] System info init
2023-03-13 15:50:34,278 DEBUG   HandlerThread:16423 [system_info.py:__init__():46] System info init done
2023-03-13 15:50:34,278 INFO    HandlerThread:16423 [system_monitor.py:start():183] Starting system monitor
2023-03-13 15:50:34,280 INFO    HandlerThread:16423 [system_monitor.py:probe():204] Collecting system info
2023-03-13 15:50:34,280 DEBUG   HandlerThread:16423 [system_info.py:probe():195] Probing system
2023-03-13 15:50:34,281 INFO    SystemMonitor:16423 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-13 15:50:34,283 INFO    SystemMonitor:16423 [interfaces.py:start():187] Started cpu monitoring
2023-03-13 15:50:34,284 DEBUG   HandlerThread:16423 [system_info.py:_probe_git():180] Probing git
2023-03-13 15:50:34,286 INFO    SystemMonitor:16423 [interfaces.py:start():187] Started disk monitoring
2023-03-13 15:50:34,289 INFO    SystemMonitor:16423 [interfaces.py:start():187] Started memory monitoring
2023-03-13 15:50:34,299 INFO    SystemMonitor:16423 [interfaces.py:start():187] Started network monitoring
2023-03-13 15:50:34,315 DEBUG   HandlerThread:16423 [system_info.py:_probe_git():188] Probing git done
2023-03-13 15:50:34,315 DEBUG   HandlerThread:16423 [system_info.py:probe():240] Probing system done
2023-03-13 15:50:34,316 DEBUG   HandlerThread:16423 [system_monitor.py:probe():213] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.9.13', 'heartbeatAt': '2023-03-13T07:50:34.281241', 'startedAt': '2023-03-13T07:50:33.167474', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/emadeldeen24/AdaTime.git', 'commit': '739a2e39bc49d1cddcb2fd4dac7300c7686deed4'}, 'email': None, 'root': '/Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime', 'host': 'IHP-SPL-7KHXVR2-ragab.local', 'username': 'ragab', 'executable': '/Users/ragab/opt/anaconda3/envs/pytorch2/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 926.3517189025879, 'used': 90.11759567260742}, 'memory': {'total': 32.0}}
2023-03-13 15:50:34,316 INFO    HandlerThread:16423 [system_monitor.py:probe():214] Finished collecting system info
2023-03-13 15:50:34,316 INFO    HandlerThread:16423 [system_monitor.py:probe():217] Publishing system info
2023-03-13 15:50:34,316 DEBUG   HandlerThread:16423 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-13 15:50:34,318 DEBUG   HandlerThread:16423 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-13 15:50:34,318 DEBUG   HandlerThread:16423 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-13 15:50:34,991 INFO    Thread-18 :16423 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files/requirements.txt
2023-03-13 15:50:34,992 INFO    Thread-18 :16423 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files/wandb-summary.json
2023-03-13 15:50:34,992 INFO    Thread-18 :16423 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files/conda-environment.yaml
2023-03-13 15:50:39,865 DEBUG   HandlerThread:16423 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-13 15:50:39,867 INFO    HandlerThread:16423 [system_monitor.py:probe():219] Finished publishing system info
2023-03-13 15:50:39,871 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 15:50:39,872 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 15:50:39,872 DEBUG   SenderThread:16423 [sender.py:send():336] send: files
2023-03-13 15:50:39,873 INFO    SenderThread:16423 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-13 15:50:39,885 DEBUG   HandlerThread:16423 [handler.py:handle_request():144] handle_request: stop_status
2023-03-13 15:50:39,886 DEBUG   SenderThread:16423 [sender.py:send_request():363] send_request: stop_status
2023-03-13 15:50:40,007 INFO    Thread-18 :16423 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files/conda-environment.yaml
2023-03-13 15:50:40,008 INFO    Thread-18 :16423 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_155033-inb2jqk6/files/wandb-metadata.json
2023-03-13 15:50:40,197 DEBUG   SenderThread:16423 [sender.py:send():336] send: telemetry
