2023-03-13 16:37:08,187 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: stop_status
2023-03-13 16:37:08,188 DEBUG   SenderThread:28594 [sender.py:send_request():363] send_request: stop_status
2023-03-13 16:37:08,276 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/conda-environment.yaml
2023-03-13 16:37:08,276 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/wandb-metadata.json
2023-03-13 16:37:09,282 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:09,769 INFO    wandb-upload_0:28594 [upload_job.py:push():138] Uploaded file /var/folders/54/cp0pnfkx2y36kdvf4srvhpc80000gp/T/tmpe12a9914wandb/baxw3aj7-wandb-metadata.json
2023-03-13 16:37:11,285 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:12,542 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:13,296 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:15,307 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:17,311 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:17,547 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:19,319 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:21,330 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/output.log
2023-03-13 16:37:23,028 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:23,192 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:28,050 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:28,216 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:33,076 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:33,232 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:34,402 INFO    Thread-18 :28594 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ragab/Library/CloudStorage/OneDrive-NanyangTechnologicalUniversity/Scientist I Work/Developed Methods/AdaTime/wandb/run-20230313_163701-jl1n4whf/files/config.yaml
2023-03-13 16:37:38,251 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:38,989 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:43,265 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:44,005 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:48,288 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:49,017 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:53,311 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:54,038 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:37:58,337 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:37:59,057 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:02,419 DEBUG   SystemMonitor:28594 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-13 16:38:02,433 DEBUG   SenderThread:28594 [sender.py:send():336] send: stats
2023-03-13 16:38:03,357 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:38:04,442 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:08,374 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:38:09,457 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:13,393 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:38:14,474 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:18,415 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:38:19,489 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:23,432 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 16:38:24,507 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 16:38:28,450 DEBUG   HandlerThread:28594 [handler.py:handle_request():144] handle_request: keepalive
